longitude,latitude,house_id
36.31779103,32.29319563,D11-B05-H145
36.31788228,32.29328552,D11-B05-H146
36.31783174,32.29354775,D11-B05-H148
36.31779197,32.29345277,D11-B05-H149
36.31777568,32.29333394,D11-B05-H150
36.317707,32.29318392,D11-B05-H151
36.32168975,32.29261244,D11-B06-H002
36.32153075,32.29235833,D11-B06-H003
36.32141917,32.29221145,D11-B06-H004
36.32138516,32.29207007,D11-B06-H005
36.3213512,32.29200014,D11-B06-H006
36.32124163,32.29188531,D11-B06-H007
36.32142183,32.29193371,D11-B06-H008
36.3215162,32.29202751,D11-B06-H009
36.32169492,32.29238867,D11-B06-H010
36.32165982,32.29217879,D11-B06-H011
36.32157939,32.29199368,D11-B06-H012
36.32155583,32.29191996,D11-B06-H013
36.32145556,32.29178139,D11-B06-H014
36.32178494,32.29191066,D11-B06-H015
36.32178494,32.29191066,D11-B06-H015
36.32187114,32.29216238,D11-B06-H016
36.32214773,32.29252699,D11-B06-H017
36.3220238,32.29225114,D11-B06-H018
36.32197173,32.29219492,D11-B06-H019
36.32194954,32.29213117,D11-B06-H020
36.32188707,32.29204914,D11-B06-H021
36.32187128,32.29189827,D11-B06-H022
36.32201276,32.29187709,D11-B06-H023
36.32212654,32.29216394,D11-B06-H024
36.32224001,32.29212369,D11-B06-H025
36.32221807,32.2920393,D11-B06-H026
36.32218995,32.2919717,D11-B06-H027
36.32212512,32.29184105,D11-B06-H028
36.32233347,32.29169649,D11-B06-H029
36.32235,32.29181724,D11-B06-H030
36.32241456,32.29211003,D11-B06-H031
36.32258688,32.29233196,D11-B06-H032
36.32250167,32.29211397,D11-B06-H033
36.32248486,32.29203351,D11-B06-H034
36.32265382,32.2919991,D11-B06-H035
36.32256012,32.29178247,D11-B06-H036
36.32251558,32.29170092,D11-B06-H037
36.32242404,32.2915327,D11-B06-H038
36.32253719,32.29151038,D11-B06-H039
36.32267474,32.29184556,D11-B06-H040
36.32273419,32.29196884,D11-B06-H041
36.3228276,32.29183685,D11-B06-H042
36.3227743,32.29171262,D11-B06-H042-1
36.32274084,32.2916114,D11-B06-H043
36.32285869,32.29158612,D11-B06-H044
36.3229008,32.29168727,D11-B06-H045
36.32295127,32.29182909,D11-B06-H046
36.32318822,32.29213422,D11-B06-H047
36.32314523,32.29182533,D11-B06-H048
36.32304921,32.29170984,D11-B06-H049
36.32304187,32.29162643,D11-B06-H050
36.32297891,32.29149865,D11-B06-H051
36.32312629,32.29155071,D11-B06-H052
36.323171,32.29165578,D11-B06-H053
36.32321183,32.29173488,D11-B06-H054
36.32324369,32.2918265,D11-B06-H055
36.32359276,32.29205307,D11-B06-H056
36.32350106,32.29198585,D11-B06-H057
36.32342405,32.29182527,D11-B06-H058
36.32339615,32.29171958,D11-B06-H058-1
36.32333646,32.29160928,D11-B06-H059
36.32330102,32.29152209,D11-B06-H060
36.32327555,32.29147504,D11-B06-H061
36.32324872,32.29141392,D11-B06-H062
36.32320356,32.29131782,D11-B06-H063
36.32315134,32.29122752,D11-B06-H064
36.323356,32.2912063,D11-B06-H065
36.3233794,32.2913709,D11-B06-H066
36.3234789,32.29138616,D11-B06-H067
36.3234933,32.29149905,D11-B06-H068
36.32351409,32.29159563,D11-B06-H069
36.32359621,32.29175367,D11-B06-H070
36.32367491,32.29195898,D11-B06-H071
36.32374939,32.29203959,D11-B06-H072
36.32387615,32.29194426,D11-B06-H073
36.32375844,32.29172704,D11-B06-H074
36.32372697,32.291606,D11-B06-H075
36.32369667,32.29150284,D11-B06-H076
36.32346343,32.29115291,D11-B06-H077
36.32352417,32.29111711,D11-B06-H078
36.32365089,32.29107897,D11-B06-H079
36.32365457,32.29122619,D11-B06-H080
36.32378095,32.29139459,D11-B06-H081
36.3238431,32.29163574,D11-B06-H082
36.32398223,32.2915799,D11-B06-H083
36.32396308,32.2914677,D11-B06-H084
36.3238894,32.29130387,D11-B06-H085
36.32377211,32.29107386,D11-B06-H086
36.32388802,32.29102683,D11-B06-H087
36.32385957,32.29115568,D11-B06-H088
36.32394431,32.2912835,D11-B06-H089
36.32402247,32.29144387,D11-B06-H091
36.32406713,32.29141917,D11-B06-H092
36.32409151,32.29164775,D11-B06-H093
36.32422591,32.29158185,D11-B06-H094
36.32412688,32.29139507,D11-B06-H095
36.32409962,32.29126935,D11-B06-H096
36.32403119,32.29104081,D11-B06-H097
36.32084316,32.29173293,D11-B07-H001
36.32063874,32.29156758,D11-B07-H002
36.32058791,32.29142761,D11-B07-H003
36.32061998,32.29116275,D11-B07-H005
36.32057356,32.29106228,D11-B07-H006
36.32024076,32.29116193,D11-B07-H007
36.32032614,32.29127089,D11-B07-H008
36.32034076,32.29138181,D11-B07-H009
36.32039365,32.29144887,D11-B07-H010
36.32044413,32.29156013,D11-B07-H011
36.32050053,32.29175096,D11-B07-H012
36.32027306,32.29170796,D11-B07-H013
36.32027306,32.29170796,D11-B07-H013
36.32032296,32.29161869,D11-B07-H014
36.32027168,32.29152327,D11-B07-H015
36.32023329,32.29142937,D11-B07-H016
36.32020127,32.291368,D11-B07-H017
36.32020127,32.291368,D11-B07-H017
36.32010804,32.29119417,D11-B07-H018
36.32000737,32.2911942,D11-B07-H019
36.32006885,32.29131533,D11-B07-H020
36.32008369,32.2914481,D11-B07-H021
36.32018076,32.29155909,D11-B07-H022
36.32020992,32.29161385,D11-B07-H023
36.31999952,32.29180974,D11-B07-H024
36.31995323,32.29171538,D11-B07-H025
36.31994127,32.29163706,D11-B07-H026
36.31991998,32.2914972,D11-B07-H027
36.31980592,32.29136537,D11-B07-H028
36.31962872,32.29135947,D11-B07-H029
36.31959265,32.29146836,D11-B07-H031
36.31965243,32.29154813,D11-B07-H032
36.31967898,32.2916884,D11-B07-H033
36.31986981,32.29196409,D11-B07-H034
36.31960705,32.29192337,D11-B07-H035
36.3194837,32.2918227,D11-B07-H036
36.31940229,32.29173286,D11-B07-H037
36.31947738,32.29166591,D11-B07-H038
36.3193688,32.29165649,D11-B07-H039
36.31939865,32.29152696,D11-B07-H040
36.31920831,32.29165224,D11-B07-H041
36.31924108,32.29175688,D11-B07-H042
36.31925022,32.29182475,D11-B07-H043
36.31922575,32.29199326,D11-B07-H044
36.31915107,32.29184269,D11-B07-H045
36.31912217,32.29172728,D11-B07-H046
36.31908479,32.29161115,D11-B07-H047
36.31890471,32.29162275,D11-B07-H048
36.31896854,32.29178643,D11-B07-H049
36.31900014,32.29184474,D11-B07-H050
36.31905226,32.29194102,D11-B07-H051
36.31911696,32.29202026,D11-B07-H052
36.3188683,32.2921353,D11-B07-H053
36.3188683,32.2921353,D11-B07-H053
36.31877983,32.2919674,D11-B07-H054
36.31878331,32.29187589,D11-B07-H055
36.31870602,32.2917143,D11-B07-H056
36.31866334,32.29165767,D11-B07-H057
36.31860556,32.29161478,D11-B07-H058
36.31857245,32.29171678,D11-B07-H059
36.31874374,32.29217402,D11-B07-H060
36.31881683,32.29229491,D11-B07-H061
36.31866459,32.29233381,D11-B07-H062
36.31862479,32.29223278,D11-B07-H063
36.31856243,32.29206502,D11-B07-H064
36.31843801,32.29175427,D11-B07-H065
36.31838386,32.29170627,D11-B07-H066
36.3182384,32.29177653,D11-B07-H067
36.31838067,32.29190127,D11-B07-H068
36.31840929,32.29209748,D11-B07-H069
36.31844693,32.29226787,D11-B07-H070
36.31823066,32.29193721,D11-B07-H071
36.31813649,32.29182018,D11-B07-H072
36.31811179,32.29190233,D11-B07-H073
36.31789764,32.29189969,D11-B07-H074
36.3179791,32.29201649,D11-B07-H075
36.31809852,32.2920906,D11-B07-H076
36.31824919,32.29221883,D11-B07-H077
36.31836166,32.29235719,D11-B07-H078
36.3182361,32.29235861,D11-B07-H079
36.31820789,32.29244187,D11-B07-H080
36.31811922,32.29235964,D11-B07-H081
36.31803733,32.29220092,D11-B07-H082
36.31795594,32.29209647,D11-B07-H083
36.31760241,32.29201246,D11-B07-H084
36.31768158,32.29218898,D11-B07-H085
36.31783543,32.29239936,D11-B07-H086
36.31781082,32.29256552,D11-B07-H087
36.31764055,32.29255184,D11-B07-H088
36.31761228,32.29246825,D11-B07-H089
36.31755392,32.29229292,D11-B07-H090
36.31755392,32.29229292,D11-B07-H090
36.31740293,32.29220646,D11-B07-H091
36.31749479,32.29212688,D11-B07-H092
36.31745585,32.2920064,D11-B07-H093
36.31732667,32.29209861,D11-B07-H094
36.31718743,32.29206454,D11-B07-H095
36.31733935,32.29236708,D11-B07-H096
36.31744059,32.292497,D11-B07-H097
36.31745243,32.29263613,D11-B07-H098
36.32119188,32.29150197,D11-B08-H001
36.32110991,32.29137983,D11-B08-H002
36.3210768,32.29129105,D11-B08-H003
36.3210558,32.29120737,D11-B08-H004
36.32098913,32.29112066,D11-B08-H005
36.32089088,32.29101554,D11-B08-H006
36.32096273,32.29091409,D11-B08-H007
36.32109822,32.29087085,D11-B08-H008
36.32111282,32.2909662,D11-B08-H009
36.32120219,32.2911463,D11-B08-H010
36.32120219,32.2911463,D11-B08-H010
36.32120219,32.2911463,D11-B08-H010-1
36.32120956,32.29126468,D11-B08-H011
36.32147743,32.2913622,D11-B08-H012
36.32129822,32.29103468,D11-B08-H014
36.32131334,32.29094753,D11-B08-H015
36.32118964,32.29083491,D11-B08-H016
36.32140236,32.29083498,D11-B08-H017
36.32150554,32.29099836,D11-B08-H018
36.32153871,32.29117337,D11-B08-H019
36.32162685,32.29131603,D11-B08-H020
36.32176968,32.29123409,D11-B08-H021
36.32171599,32.29113597,D11-B08-H022
36.32161751,32.29096204,D11-B08-H023
36.32161751,32.29096204,D11-B08-H023
36.32153365,32.29076483,D11-B08-H024
36.32162004,32.29073037,D11-B08-H025
36.32187123,32.29120519,D11-B08-H026
36.32190185,32.29104573,D11-B08-H027
36.32186025,32.29093658,D11-B08-H028
36.32181907,32.29086171,D11-B08-H029
36.32190378,32.29074399,D11-B08-H030
36.32194935,32.29083071,D11-B08-H031
36.32196725,32.29088477,D11-B08-H032
36.32201188,32.29095102,D11-B08-H033
36.32208899,32.29112712,D11-B08-H034
36.32228951,32.29120644,D11-B08-H035
36.32227275,32.2911652,D11-B08-H036
36.32224123,32.29106516,D11-B08-H037
36.32218951,32.29096937,D11-B08-H038
36.32213257,32.29087829,D11-B08-H039
36.32209403,32.29075903,D11-B08-H040
36.3221053,32.29054767,D11-B08-H041
36.32215825,32.29063397,D11-B08-H042
36.32224214,32.2908405,D11-B08-H043
36.32232678,32.29102209,D11-B08-H044
36.32239104,32.29120781,D11-B08-H045
36.32243139,32.29091009,D11-B08-H046
36.32235427,32.29070831,D11-B08-H048
36.32229631,32.29059086,D11-B08-H049
36.3224418,32.29062155,D11-B08-H051
36.32250334,32.29080301,D11-B08-H052
36.32250334,32.29080301,D11-B08-H052
36.32256976,32.29092411,D11-B08-H053
36.32277353,32.2909388,D11-B08-H054
36.32269541,32.29085836,D11-B08-H055
36.32268135,32.29075044,D11-B08-H056
36.32265988,32.2906891,D11-B08-H057
36.32262534,32.29059949,D11-B08-H058
36.32256977,32.29051294,D11-B08-H059
36.32250786,32.29042498,D11-B08-H060
36.32278383,32.2903499,D11-B08-H061
36.3228051,32.29046532,D11-B08-H062
36.32284546,32.29051839,D11-B08-H063
36.32289164,32.29061994,D11-B08-H064
36.32302455,32.29087419,D11-B08-H065
36.32320998,32.29093492,D11-B08-H066
36.32311139,32.29073592,D11-B08-H067
36.32306656,32.29062306,D11-B08-H068
36.32303151,32.29055204,D11-B08-H069
36.32297654,32.29043219,D11-B08-H070
36.32290673,32.29030554,D11-B08-H071
36.32304654,32.29036089,D11-B08-H072
36.32307987,32.29041228,D11-B08-H073
36.32312771,32.29052481,D11-B08-H074
36.3232068,32.29067663,D11-B08-H075
36.32333707,32.29093732,D11-B08-H076
36.32348085,32.29090905,D11-B08-H077
36.3233578,32.29075321,D11-B08-H078
36.32330181,32.29065723,D11-B08-H079
36.32318509,32.29023917,D11-B08-H080
36.32325117,32.29030966,D11-B08-H081
36.32333029,32.29041018,D11-B08-H082
36.32335977,32.29049871,D11-B08-H083
36.32347952,32.29045997,D11-B08-H084
36.32350793,32.29054864,D11-B08-H085
36.32358741,32.2906974,D11-B08-H086
36.32364774,32.29081183,D11-B08-H087
36.32389551,32.29079133,D11-B08-H088
36.3238033,32.2907147,D11-B08-H089
36.32374122,32.29058409,D11-B08-H090
36.32363957,32.29042527,D11-B08-H091
36.32362153,32.2903469,D11-B08-H092
36.32355129,32.29022945,D11-B08-H093
36.3234366,32.290143,D11-B08-H094
36.32353744,32.29010931,D11-B08-H095
36.32046087,32.29088464,D11-B09-H001
36.32052632,32.2907285,D11-B09-H002
36.3203875,32.29077533,D11-B09-H003
36.32010912,32.29079572,D11-B09-H004
36.32010912,32.29079572,D11-B09-H004
36.3200428,32.29067779,D11-B09-H005
36.31999692,32.29047551,D11-B09-H006
36.32000385,32.29040244,D11-B09-H007
36.31994504,32.29029382,D11-B09-H008
36.31991153,32.29022906,D11-B09-H009
36.3196698,32.29045372,D11-B09-H010
36.31975704,32.29053939,D11-B09-H011
36.31979483,32.29059549,D11-B09-H012
36.31987,32.29082828,D11-B09-H013
36.31975909,32.29110651,D11-B09-H014
36.31972981,32.29092334,D11-B09-H015
36.31969874,32.29077841,D11-B09-H016
36.31949883,32.29047221,D11-B09-H017
36.31940975,32.29052286,D11-B09-H018
36.31948289,32.29064369,D11-B09-H019
36.31956992,32.29080025,D11-B09-H020
36.31956992,32.29080025,D11-B09-H020
36.31961701,32.29093118,D11-B09-H021
36.31964439,32.29097755,D11-B09-H022
36.31928652,32.29082754,D11-B09-H024
36.31928824,32.29070198,D11-B09-H025
36.31917233,32.29056343,D11-B09-H026
36.31918462,32.29040987,D11-B09-H027
36.31903856,32.29062834,D11-B09-H028
36.319084,32.29072079,D11-B09-H029
36.31921575,32.29102892,D11-B09-H030
36.31909632,32.29093798,D11-B09-H031
36.31895315,32.29070698,D11-B09-H032
36.31874492,32.29082713,D11-B09-H033
36.3187849,32.29092806,D11-B09-H034
36.31889274,32.29103126,D11-B09-H035
36.31879161,32.29102581,D11-B09-H036
36.31891017,32.29114968,D11-B09-H037
36.3187137,32.29119524,D11-B09-H038
36.31868082,32.29109349,D11-B09-H039
36.31862584,32.29093816,D11-B09-H040
36.31850795,32.29076828,D11-B09-H041
36.31824519,32.29072903,D11-B09-H042
36.31824519,32.29072903,D11-B09-H042
36.31826704,32.29078894,D11-B09-H043
36.31844825,32.2911046,D11-B09-H044
36.31856328,32.29134319,D11-B09-H045
36.31863349,32.29141937,D11-B09-H046
36.31843134,32.29135482,D11-B09-H048
36.31830119,32.29106584,D11-B09-H049
36.31827639,32.29099617,D11-B09-H050
36.31824241,32.29088737,D11-B09-H051
36.3181085,32.29078844,D11-B09-H052
36.31804818,32.29067329,D11-B09-H053
36.31783512,32.29075261,D11-B09-H054
36.31783512,32.29075261,D11-B09-H054
36.31793699,32.29082404,D11-B09-H055
36.3180251,32.29089943,D11-B09-H056
36.31815345,32.29109282,D11-B09-H057
36.31824062,32.29136352,D11-B09-H058
36.31829621,32.29139353,D11-B09-H059
36.31826401,32.29151108,D11-B09-H060
36.31798487,32.29117552,D11-B09-H062
36.31798487,32.29117552,D11-B09-H062
36.31792978,32.29101191,D11-B09-H063
36.31769433,32.29080322,D11-B09-H064
36.31758267,32.29083593,D11-B09-H065
36.317694,32.29096328,D11-B09-H066
36.31783818,32.29112119,D11-B09-H067
36.31802155,32.29143014,D11-B09-H068
36.31807473,32.29152781,D11-B09-H069
36.31792292,32.29165342,D11-B09-H070
36.31788218,32.29152768,D11-B09-H071
36.31784514,32.29140633,D11-B09-H072
36.31775862,32.29119962,D11-B09-H073
36.31756912,32.29101767,D11-B09-H074
36.31751083,32.29093056,D11-B09-H075
36.31729934,32.29092981,D11-B09-H076
36.3174188,32.2910034,D11-B09-H077
36.31744115,32.29113056,D11-B09-H078
36.31746882,32.29125038,D11-B09-H079
36.31756564,32.29132152,D11-B09-H080
36.31766873,32.29126891,D11-B09-H081
36.31772544,32.29144727,D11-B09-H082
36.31779912,32.29161868,D11-B09-H083
36.31784826,32.29168771,D11-B09-H084
36.31771498,32.29166393,D11-B09-H085
36.31756841,32.29177302,D11-B09-H086
36.31746424,32.29159561,D11-B09-H087
36.31750739,32.29153109,D11-B09-H088
36.31729878,32.29129766,D11-B09-H089
36.317214,32.29112159,D11-B09-H090
36.31722099,32.29134956,D11-B09-H091
36.31725053,32.29142109,D11-B09-H092
36.31735042,32.29159301,D11-B09-H093
36.3174253,32.2917783,D11-B09-H094
36.31720888,32.2918543,D11-B09-H095
36.31721926,32.29175003,D11-B09-H096
36.31724629,32.29162268,D11-B09-H097
36.31711578,32.29146116,D11-B09-H098
36.31708227,32.29137409,D11-B09-H099
36.3169743,32.29120601,D11-B09-H100
36.31685982,32.29134963,D11-B09-H101
36.31693344,32.29149471,D11-B09-H102
36.31704366,32.29171533,D11-B09-H103
36.31707481,32.29177203,D11-B09-H104
36.31708854,32.29184966,D11-B09-H105
36.32080891,32.29055432,D11-B10-H001
36.32077192,32.29046928,D11-B10-H002
36.32078438,32.29037577,D11-B10-H003
36.32058553,32.29027456,D11-B10-H004
36.32045468,32.29008467,D11-B10-H005
36.3205573,32.28994099,D11-B10-H006
36.32063594,32.28992508,D11-B10-H007
36.32065358,32.29008346,D11-B10-H008
36.32066518,32.29018453,D11-B10-H009
36.32078445,32.29024026,D11-B10-H010
36.32097698,32.29070605,D11-B10-H011
36.32111377,32.2906662,D11-B10-H012
36.32110331,32.29047153,D11-B10-H013
36.32109048,32.29031354,D11-B10-H014
36.32087831,32.29014117,D11-B10-H015
36.32074866,32.28991196,D11-B10-H016
36.32107405,32.29021094,D11-B10-H017
36.32126189,32.29064037,D11-B10-H018
36.32140776,32.29059986,D11-B10-H019
36.32137545,32.29042561,D11-B10-H020
36.3213336,32.2903084,D11-B10-H021
36.32123238,32.29015326,D11-B10-H022
36.32116002,32.28999604,D11-B10-H023
36.32123208,32.28986356,D11-B10-H024
36.32132411,32.29012478,D11-B10-H025
36.32138582,32.29021958,D11-B10-H026
36.32144638,32.29032373,D11-B10-H027
36.32160848,32.29029112,D11-B10-H028
36.32151468,32.29009698,D11-B10-H029
36.32139203,32.28981986,D11-B10-H030
36.3214838,32.28978861,D11-B10-H031
36.32154596,32.28994019,D11-B10-H032
36.32162505,32.29005485,D11-B10-H033
36.32167405,32.29016243,D11-B10-H034
36.32172701,32.29026276,D11-B10-H035
36.32186251,32.29021423,D11-B10-H036
36.32175029,32.28994182,D11-B10-H037
36.32168846,32.28984349,D11-B10-H038
36.32167565,32.28975158,D11-B10-H039
36.32167565,32.28975158,D11-B10-H039
36.32156066,32.2896031,D11-B10-H040
36.32186497,32.28994212,D11-B10-H041
36.32194022,32.29012358,D11-B10-H042
36.3220908,32.29011543,D11-B10-H043
36.32204326,32.28996478,D11-B10-H044
36.32195892,32.28982289,D11-B10-H045
36.32194516,32.28974481,D11-B10-H046
36.32194516,32.28974481,D11-B10-H046
36.32188116,32.28965638,D11-B10-H047
36.32198835,32.28962811,D11-B10-H048
36.32205577,32.28978541,D11-B10-H049
36.32209433,32.28984592,D11-B10-H050
36.32236131,32.29008699,D11-B10-H051
36.3223403,32.28999186,D11-B10-H052
36.3223403,32.28999186,D11-B10-H052
36.32226642,32.28977622,D11-B10-H053
36.32226642,32.28977622,D11-B10-H053
36.32221153,32.28968127,D11-B10-H054
36.32221153,32.28968127,D11-B10-H054
36.32217607,32.28957128,D11-B10-H055
36.32230694,32.28965957,D11-B10-H056
36.32234121,32.28973081,D11-B10-H057
36.32236021,32.28984882,D11-B10-H058
36.32245708,32.29004541,D11-B10-H059
36.32267831,32.29014433,D11-B10-H060
36.32258214,32.28996857,D11-B10-H061
36.32252425,32.28979843,D11-B10-H062
36.32246198,32.2896797,D11-B10-H063
36.32243378,32.28958574,D11-B10-H064
36.32239929,32.28948903,D11-B10-H065
36.32235408,32.28939928,D11-B10-H066
36.32241613,32.28924843,D11-B10-H067
36.32252515,32.28946424,D11-B10-H068
36.32268053,32.28992878,D11-B10-H069
36.32280446,32.28999107,D11-B10-H070
36.32284102,32.29007771,D11-B10-H071
36.32300283,32.29009539,D11-B10-H072
36.3230153,32.29003639,D11-B10-H073
36.32285917,32.28987332,D11-B10-H074
36.32289378,32.2897008,D11-B10-H075
36.32279562,32.28956369,D11-B10-H076
36.3227127,32.28947469,D11-B10-H077
36.32265146,32.28938137,D11-B10-H078
36.32262643,32.28924769,D11-B10-H079
36.32277743,32.28911837,D11-B10-H080
36.32281318,32.28924435,D11-B10-H081
36.3228348,32.28929458,D11-B10-H082
36.32288799,32.28940808,D11-B10-H083
36.32289959,32.28946982,D11-B10-H084
36.32292557,32.28953321,D11-B10-H085
36.32307178,32.28995983,D11-B10-H086
36.32310564,32.29005438,D11-B10-H087
36.32317542,32.28994957,D11-B10-H088
36.32326495,32.28989481,D11-B10-H089
36.32317797,32.28975464,D11-B10-H090
36.32316124,32.28963168,D11-B10-H091
36.32299581,32.2892282,D11-B10-H092
36.32295566,32.28915738,D11-B10-H093
36.32291553,32.28908836,D11-B10-H094
36.32311018,32.28922196,D11-B10-H095
36.32315784,32.28929886,D11-B10-H096
36.32317345,32.28939389,D11-B10-H097
36.32320626,32.28949985,D11-B10-H098
36.32323436,32.28956896,D11-B10-H099
36.32329756,32.28970413,D11-B10-H101
36.32332635,32.28979149,D11-B10-H102
36.3200465,32.28952409,D11-B11-H001
36.31990075,32.28927097,D11-B11-H002
36.31981505,32.28899876,D11-B11-H003
36.31963634,32.28906328,D11-B11-H004
36.31970874,32.28916147,D11-B11-H005
36.31971801,32.28929837,D11-B11-H006
36.31981255,32.28951241,D11-B11-H007
36.31985344,32.28960035,D11-B11-H008
36.31994354,32.28968806,D11-B11-H009
36.3198704,32.28981102,D11-B11-H012
36.31968184,32.28943429,D11-B11-H013
36.31956879,32.28923841,D11-B11-H014
36.31935993,32.28906808,D11-B11-H015
36.31943265,32.28928294,D11-B11-H016
36.31958075,32.28951541,D11-B11-H017
36.31965138,32.28963955,D11-B11-H018
36.31968306,32.28972236,D11-B11-H019
36.31978213,32.28990234,D11-B11-H020
36.31946193,32.28975015,D11-B11-H021
36.31938244,32.28957614,D11-B11-H022
36.31927496,32.28927987,D11-B11-H023
36.31920946,32.289396,D11-B11-H024
36.31932941,32.28966565,D11-B11-H025
36.31938974,32.28976177,D11-B11-H026
36.31923277,32.28980896,D11-B11-H027
36.31915604,32.2896831,D11-B11-H028
36.31913947,32.28960234,D11-B11-H029
36.31910748,32.28954401,D11-B11-H030
36.31898315,32.28947169,D11-B11-H031
36.31905644,32.28937197,D11-B11-H032
36.31870272,32.28950796,D11-B11-H033
36.31881388,32.28971144,D11-B11-H034
36.31886759,32.28980408,D11-B11-H035
36.31890796,32.28995416,D11-B11-H036
36.31901225,32.29003659,D11-B11-H037
36.3186596,32.28996929,D11-B11-H038
36.31859364,32.28984372,D11-B11-H039
36.31851272,32.28960586,D11-B11-H040
36.31835997,32.28970518,D11-B11-H041
36.31842702,32.2898786,D11-B11-H042
36.31849695,32.29007201,D11-B11-H043
36.31835566,32.28998822,D11-B11-H044
36.3183104,32.28986776,D11-B11-H045
36.3183104,32.28986776,D11-B11-H045
36.318218,32.28963645,D11-B11-H046
36.31815422,32.28991191,D11-B11-H047
36.31821072,32.29010281,D11-B11-H048
36.31812648,32.29037264,D11-B11-H049
36.31809703,32.29030568,D11-B11-H050
36.31802419,32.29007525,D11-B11-H051
36.3178747,32.28974542,D11-B11-H052
36.31786087,32.28961432,D11-B11-H053
36.31779241,32.28979154,D11-B11-H054
36.3178942,32.2900423,D11-B11-H055
36.31787887,32.29016244,D11-B11-H056
36.31794389,32.29028569,D11-B11-H057
36.31802749,32.29037771,D11-B11-H058
36.31774936,32.29013431,D11-B11-H059
36.3175445,32.28995074,D11-B11-H060
36.3175596,32.29002008,D11-B11-H061
36.31747885,32.29010045,D11-B11-H062
36.31748602,32.29021823,D11-B11-H063
36.317581,32.29030861,D11-B11-H064
36.31765331,32.29045829,D11-B11-H065
36.31768804,32.2905177,D11-B11-H066
36.31753208,32.2905133,D11-B11-H067
36.31735942,32.29057254,D11-B11-H068
36.3173492,32.29033197,D11-B11-H069
36.31731576,32.29016938,D11-B11-H070
36.3171962,32.28998863,D11-B11-H071
36.31715881,32.28984192,D11-B11-H072
36.31707778,32.28989179,D11-B11-H073
36.31722175,32.29033374,D11-B11-H074
36.31710822,32.29023545,D11-B11-H075
36.31698015,32.29009107,D11-B11-H076
36.31686703,32.28994939,D11-B11-H077
36.316679,32.29006672,D11-B11-H078
36.31680442,32.29024324,D11-B11-H081
36.3165268,32.29009998,D11-B11-H082
36.31641133,32.29025339,D11-B11-H083
36.31654005,32.29032874,D11-B11-H084
36.31669967,32.29037651,D11-B11-H085
36.31643778,32.29046313,D11-B11-H086
36.31637585,32.29039143,D11-B11-H087
36.32040164,32.2897175,D11-B12-H001
36.32033066,32.28954913,D11-B12-H002
36.32033066,32.28954913,D11-B12-H002
36.32027417,32.28938411,D11-B12-H003
36.32027417,32.28938411,D11-B12-H003
36.32016612,32.28928247,D11-B12-H004
36.32020115,32.28918126,D11-B12-H005
36.32012729,32.28907418,D11-B12-H006
36.32041576,32.28924756,D11-B12-H007
36.32047724,32.2894597,D11-B12-H008
36.32052601,32.28965661,D11-B12-H009
36.32064184,32.28940571,D11-B12-H010
36.32052632,32.28926284,D11-B12-H011
36.32036334,32.28886163,D11-B12-H012
36.32034062,32.28879286,D11-B12-H013
36.32027515,32.28868239,D11-B12-H014
36.32052332,32.28888416,D11-B12-H015
36.32059219,32.28902418,D11-B12-H016
36.32067499,32.28923747,D11-B12-H017
36.32073924,32.2893454,D11-B12-H018
36.32083446,32.28919896,D11-B12-H019
36.32083446,32.28919896,D11-B12-H019
36.32082162,32.28909542,D11-B12-H020
36.32077719,32.2890157,D11-B12-H021
36.32071415,32.2888825,D11-B12-H022
36.32075805,32.28879303,D11-B12-H023
36.3208288,32.28889578,D11-B12-H024
36.32096112,32.28918222,D11-B12-H026
36.32096112,32.28918222,D11-B12-H026
36.32112189,32.28922963,D11-B12-H027
36.32103483,32.28900012,D11-B12-H028
36.32096522,32.28885001,D11-B12-H029
36.32096723,32.28878154,D11-B12-H030
36.32092803,32.28868042,D11-B12-H031
36.32108701,32.28885936,D11-B12-H032
36.3211239,32.28893182,D11-B12-H033
36.32114144,32.28901806,D11-B12-H034
36.32117916,32.28908849,D11-B12-H035
36.3212363,32.28923734,D11-B12-H036
36.3214384,32.28918897,D11-B12-H037
36.32134868,32.28903958,D11-B12-H038
36.32132168,32.2889444,D11-B12-H039
36.32119085,32.28875488,D11-B12-H040
36.32135288,32.28887049,D11-B12-H041
36.32147672,32.28906334,D11-B12-H042
36.32168601,32.28907319,D11-B12-H043
36.32166666,32.28895083,D11-B12-H044
36.32153742,32.28873401,D11-B12-H046
36.32143727,32.28863715,D11-B12-H047
36.32153623,32.28859262,D11-B12-H048
36.32178856,32.28849498,D11-B12-H049
36.32174907,32.28859365,D11-B12-H050
36.32183441,32.28867093,D11-B12-H051
36.32188678,32.28877873,D11-B12-H052
36.32192332,32.28884538,D11-B12-H053
36.32193561,32.28889098,D11-B12-H054
36.32186603,32.28897505,D11-B12-H055
36.3219942,32.28899248,D11-B12-H056
36.32225318,32.28905721,D11-B12-H057
36.32207631,32.28883309,D11-B12-H058
36.32203586,32.28874066,D11-B12-H059
36.32197871,32.28862574,D11-B12-H060
36.32193797,32.28852739,D11-B12-H061
36.32194276,32.28845084,D11-B12-H062
36.32222462,32.2887171,D11-B12-H063
36.3223268,32.28905199,D11-B12-H064
36.32241065,32.28895015,D11-B12-H065
36.32224671,32.28865328,D11-B12-H066
36.3220631,32.28826503,D11-B12-H067
